"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log in user","4585","Check login","Surefire suite","Sat Jan 18 15:02:53 GMT 2025","broken","Sat Jan 18 15:02:57 GMT 2025","tests.BuyingClothTest","Surefire test","tests.BuyingClothTest","loginUser"
